D1,D2,D3,D4,D5,PowerBall,Prob,NLL,Offset,jProb,jNLL,BoundedP,BoundedNLL,Winners,Jackpot,NLLbeta,Date,is_jackpot,inter_arrival,pD1,pD2,pD3,pD4,pD5,pPowerBall,running_burstiness
1.0,2.0,3.0,57.0,59.0,9.0,1.1049167230906856e-11,25.22866605452361,13,6.587345486901176e-11,23.44328556484098,1.1772739045466316e-06,13.652309042616599,212250,No,26.073805125556618,2025-04-30,0,0,0.024529942137151983,0.0067156984941877315,0.0011614726259333212,0.024392001733393728,0.04837872060619961,0.04893628908937772,0.0
26.0,43.0,51.0,56.0,60.0,24.0,6.3435182986628e-11,23.481002471708194,14,2.1868163677205035e-09,19.940819064154066,3.392962615523591e-08,17.198977276329572,164676,No,23.075603503233303,2025-04-28,0,0,0.016236725229481427,0.00931952942459793,0.014975661207811278,0.02601259893375082,0.047861720836313244,0.022484317587602495,0.0
1.0,12.0,14.0,18.0,69.0,2.0,3.694561496613986e-12,26.3241592433708,15,4.782802223223468e-09,19.15823922304601,2.3741690408357078e-08,17.55603324523005,386267,Yes,22.275109945793947,2025-04-26,1,0,0.024529942137151983,0.021386703622464705,0.007474271220830222,0.001914243447019919,0.02647513761153159,0.018591664632770077,0.0
15.0,44.0,63.0,66.0,69.0,20.0,1.1822994046288231e-11,25.16097483261801,16,5.280807977710849e-10,21.36177181784798,9.278124779644535e-08,16.19302128873238,267064,No,24.422895009624813,2025-04-23,0,0,0.04551093524599081,0.008117300727669346,0.002970003231367883,0.010058548814574452,0.02647513761153159,0.04046407330697239,0.0
4.0,33.0,45.0,46.0,51.0,25.0,4.568294171174218e-10,21.506711061417185,17,1.693256082937273e-08,17.894027392383357,2.349800736897511e-08,17.56635021220098,224285,No,21.0923489805501,2025-04-21,0,0,0.03359209650763555,0.025294764937256433,0.023969945557050436,0.03401280173860532,0.035469786388126937,0.018591664632770077,0.0
7.0,25.0,37.0,39.0,63.0,1.0,8.0372621126102e-10,20.941762438001632,18,4.363081181665685e-08,16.94750224313878,6.118140684809605e-09,18.912007596253318,370999,No,20.174088057969364,2025-04-19,0,0,0.041655724163147854,0.03407111366908986,0.03159094246686264,0.0273483146212734,0.04338131435287631,0.015109540514084207,0.0
20.0,24.0,42.0,43.0,49.0,19.0,1.3670140431175877e-09,20.41063700631107,19,6.447363248382034e-09,18.85959458842016,3.08333641666975e-08,17.29466848109564,251929,No,22.03676123418277,2025-04-16,0,0,0.0336117934416231,0.0342735181332785,0.027864367725098513,0.03227178624044871,0.0293999978114113,0.04488519418583122,0.0
3.0,20.0,30.0,52.0,62.0,1.0,6.236497937769066e-10,21.195432133028085,20,7.821460571072386e-08,16.363809433040775,5.344873471024116e-09,19.047127965149205,216972,No,19.621831921027113,2025-04-14,0,0,0.030585304155768753,0.032736506398753126,0.028941560116458286,0.03142751052822748,0.04532235547721953,0.015109540514084207,0.0
16.0,22.0,44.0,45.0,53.0,19.0,2.333124205826205e-09,19.87605760665035,21,1.2964862629056466e-08,18.161023013533978,1.7595126290778467e-08,17.855643888547103,339852,No,21.36236902917176,2025-04-12,0,0,0.043789439996349856,0.033965551079360064,0.025362025720696086,0.03365098936469936,0.040949152566431515,0.04488519418583122,0.0
4.0,29.0,37.0,55.0,67.0,10.0,1.5521855882608641e-09,20.28360184226952,22,8.170029047184908e-08,16.320208279739784,4.7231479592222296e-09,19.17079031914175,236980,No,19.574721341760792,2025-04-09,0,0,0.03359209650763555,0.031037098634865163,0.03159094246686264,0.027552318500972176,0.032617548397054774,0.052438875827827074,0.0
20.0,23.0,48.0,59.0,66.0,4.0,4.4852967956894995e-10,21.525046261437573,23,1.8716769789584394e-08,17.793845934761308,1.2667301805179175e-08,18.184241824631084,213899,No,21.01920029543489,2025-04-07,0,0,0.0336117934416231,0.034238084947201104,0.019488540629849775,0.02101305242711424,0.03561115105876608,0.02672609823378453,0.0
4.0,23.0,30.0,46.0,62.0,2.0,9.539852718911983e-10,20.770372882868617,24,6.462028078490752e-08,16.554737531389158,4.882702829916907e-09,19.137566911814886,312270,No,19.79904359721207,2025-04-05,0,0,0.03359209650763555,0.034238084947201104,0.028941560116458286,0.03401280173860532,0.04532235547721953,0.018591664632770077,0.0
5.0,17.0,41.0,64.0,69.0,1.0,1.5950724442316891e-10,22.558931775154093,25,5.974420651702579e-08,16.63319361289406,1.474639155798576e-08,18.032267424226422,195745,No,19.913358361471655,2025-04-02,0,0,0.03648985957531103,0.029400924645330975,0.028933272413458732,0.012845771474656854,0.02647513761153159,0.015109540514084207,0.0
12.0,41.0,44.0,52.0,64.0,25.0,3.501364929398397e-10,21.772698057639342,26,1.649349649151148e-08,17.920299685767812,1.0464699638005111e-08,18.375258183036543,180180,No,21.115172328889216,2025-03-31,0,0,0.04782109653187597,0.012030784411452099,0.025362025720696086,0.03142751052822748,0.04106877102449544,0.018591664632770077,0.0
7.0,11.0,21.0,53.0,61.0,2.0,3.5543386091530447e-10,21.75768192923909,27,3.54796017033524e-08,17.154307905516397,1.3705695141207722e-08,18.105454386755405,720373,Yes,20.404235053175913,2025-03-29,1,12,0.041655724163147854,0.01965330925302015,0.016465232603200843,0.03028455998121799,0.04683181691124492,0.018591664632770077,0.0
5.0,20.0,29.0,39.0,53.0,6.0,1.3369239477311674e-09,20.432894423218485,28,2.5060899878304665e-08,17.501956979172494,7.737986574655196e-09,18.677124315658588,454653,No,20.717720543103503,2025-03-26,0,0,0.03648985957531103,0.032736506398753126,0.027873800680719405,0.0273483146212734,0.040949152566431515,0.03585341303381363,0.0
6.0,23.0,35.0,36.0,47.0,12.0,1.2792023960351157e-09,20.477029081337456,29,1.2307839457169738e-08,18.21302942335055,1.5485506556935126e-08,17.983361311306208,392656,No,21.402186435038335,2025-03-24,0,0,0.03920288710479754,0.034238084947201104,0.031791281910004375,0.02248595388686804,0.023319062896140615,0.05717172518867214,0.0
6.0,7.0,25.0,46.0,57.0,12.0,1.0735854106927239e-09,20.652261938949586,30,2.3596639101519496e-08,17.562161546008813,1.6489829732614115e-08,17.920522025921596,640899,No,20.807174507143234,2025-03-22,0,0,0.03920288710479754,0.013073360928956078,0.022524998523477897,0.03401280173860532,0.04782366126610469,0.05717172518867214,0.0
8.0,11.0,21.0,49.0,59.0,15.0,1.3209490621256218e-09,20.44491537223627,31,2.8250485137631406e-08,17.382155206487916,1.3691336593185812e-08,18.10650256960059,402181,No,20.62186791507216,2025-03-19,0,0,0.04377660753459719,0.01965330925302015,0.016465232603200843,0.033713569201300725,0.04837872060619961,0.05717172518867214,0.0
11.0,18.0,23.0,38.0,60.0,9.0,1.719423078844366e-09,20.181277021663206,32,2.1958298399083354e-08,17.634120709687846,1.0649681702313279e-08,18.35773583234434,384388,No,20.84753071163542,2025-03-17,0,0,0.04755640399144397,0.03068595763909727,0.01950123006890008,0.02579602056136479,0.047861720836313244,0.04893628908937772,0.0
12.0,28.0,33.0,36.0,54.0,5.0,1.4554082358737452e-09,20.34797940119294,33,1.2532530389731037e-08,18.19493814192002,1.6509932375316992e-08,17.919303675005985,549555,No,21.383264193675476,2025-03-15,0,0,0.04782109653187597,0.032102568944530264,0.031200541201597962,0.02248595388686804,0.0432779063537421,0.031223804910843814,0.0
11.0,13.0,28.0,51.0,58.0,1.0,6.940876423616905e-10,21.08842287757136,34,3.1574041117743554e-08,17.270930537571825,1.1980235103967356e-08,18.24000761974655,343884,No,20.51405393867061,2025-03-12,0,0,0.04755640399144397,0.02311162251670612,0.02667765177312106,0.032391927788226395,0.04836589364304871,0.015109540514084207,0.0
17.0,40.0,47.0,50.0,55.0,6.0,6.370135143201732e-10,21.17423024500816,35,5.695593871689038e-09,18.983572965995137,3.077740524806465e-08,17.296485012022043,321279,No,22.148623643920796,2025-03-10,0,0,0.04167098816778788,0.013527313560063396,0.02101187157484072,0.03315902201424601,0.04523830608947929,0.03585341303381363,0.0
2.0,4.0,16.0,23.0,63.0,13.0,2.847758863591262e-11,24.28190370165221,36,3.2032516914924468e-09,19.55909938948392,3.970182342534629e-08,17.041868720198543,542864,No,22.726716311813853,2025-03-08,0,0,0.0275422410663773,0.008951057560715922,0.009664575550996918,0.004736496419361755,0.04338131435287631,0.058168368432970796,0.0
24.0,28.0,40.0,63.0,65.0,20.0,4.6343425291297265e-10,21.492356590147132,37,1.037519396565043e-08,18.383848075520028,2.4171404261902e-08,17.53809554454338,313943,No,21.600638478553023,2025-03-05,0,0,0.021626508706581955,0.032102568944530264,0.02985541253947692,0.01436910694931717,0.038453818789950224,0.04046407330697239,0.0
18.0,20.0,50.0,52.0,56.0,20.0,1.256394543167922e-09,20.49501969150182,38,1.1847352353701179e-08,18.251161424396898,2.7793342049325398e-08,17.39846933956182,283895,No,21.45650747167698,2025-03-03,0,0,0.039220125983370116,0.032736506398753126,0.016452805106247647,0.03142751052822748,0.04676976571120471,0.04046407330697239,0.0
2.0,23.0,36.0,44.0,49.0,25.0,5.418292140238968e-10,21.336070267421313,39,2.6927154762507817e-08,17.43013058878636,9.635426302092969e-09,18.457819290901323,466205,No,20.64752283190411,2025-03-01,0,0,0.0275422410663773,0.034238084947201104,0.0317904541887032,0.03306673916007744,0.0293999978114113,0.018591664632770077,0.0
28.0,48.0,55.0,60.0,62.0,20.0,1.737444936072154e-11,24.776020416449143,40,7.020419152851578e-10,21.077028005301795,6.090620639115622e-08,16.61393075623832,308260,No,24.166833113982563,2025-02-26,0,0,0.01166416290696285,0.004357791619116277,0.009654766914039997,0.019304881880757945,0.04532235547721953,0.04046407330697239,0.0
10.0,11.0,34.0,59.0,68.0,14.0,1.0489453664837938e-09,20.67548059041019,41,5.8199379166569614e-08,16.659391149506988,1.331073383699553e-08,18.13469507179961,281983,No,19.933791665420674,2025-02-24,0,0,0.046774511694259925,0.01965330925302015,0.03159341011108163,0.02101305242711424,0.02954849644272182,0.058168368432970796,0.0
7.0,18.0,22.0,50.0,65.0,15.0,1.6749938448714548e-09,20.207456346379743,42,5.561814957305368e-08,16.704756257786904,7.3264762204854366e-09,18.7317711705412,429953,No,19.952251345572282,2025-02-22,0,0,0.041655724163147854,0.03068595763909727,0.017975308781685698,0.03315902201424601,0.038453818789950224,0.05717172518867214,0.0
6.0,21.0,28.0,49.0,60.0,20.0,2.2849388365738224e-09,19.896926580322248,43,5.2078897388101956e-08,16.770506010773637,6.061424463116299e-09,18.92132100456726,268735,No,20.0140742546242,2025-02-19,0,0,0.03920288710479754,0.033461567916627445,0.02667765177312106,0.033713569201300725,0.047861720836313244,0.04046407330697239,0.0
4.0,44.0,47.0,52.0,57.0,9.0,4.2140270416924273e-10,21.58743219747121,44,1.161078874887031e-08,18.27133110651836,2.1630548841433194e-08,17.649159223219534,262897,No,21.449410039040487,2025-02-17,0,0,0.03359209650763555,0.008117300727669346,0.02101187157484072,0.03142751052822748,0.04782366126610469,0.04893628908937772,0.0
3.0,16.0,45.0,54.0,56.0,12.0,1.5894897049171418e-09,20.25985281253032,45,4.4200354020512146e-08,16.934533038380984,1.2935553005239419e-08,18.16328626959458,414917,No,20.18396089270066,2025-02-15,0,0,0.030585304155768753,0.027974395996865437,0.023969945557050436,0.028984823348351545,0.04676976571120471,0.05717172518867214,0.0
21.0,32.0,36.0,45.0,49.0,18.0,1.2672075049378648e-09,20.486450172428643,46,5.079443704456541e-09,19.09806408834909,2.76494841712233e-08,17.403658764804046,274901,No,22.26356840609035,2025-02-12,0,0,0.030605480513011783,0.026901446495373738,0.0317904541887032,0.03365098936469936,0.0293999978114113,0.04893628908937772,0.0
2.0,17.0,18.0,29.0,43.0,3.0,3.199453974689266e-11,24.165455860597877,47,3.844751751114623e-09,19.376556800152574,1.660258070514481e-08,17.913707689501866,256645,No,22.52291164690378,2025-02-10,0,0,0.0275422410663773,0.029400924645330975,0.012187239539288642,0.01121673985216266,0.012854757763895405,0.022484317587602495,0.0
23.0,44.0,57.0,60.0,62.0,9.0,6.370176833322389e-11,23.476808793402558,48,1.3969886935834127e-09,20.388946850059085,5.781255781255781e-08,16.66605982167327,422378,No,23.508009190738345,2025-02-08,0,0,0.02454972132616525,0.008117300727669346,0.007465907953757036,0.019304881880757945,0.04532235547721953,0.04893628908937772,0.0
19.0,27.0,30.0,50.0,62.0,14.0,3.0457540691982724e-09,19.60951732466988,49,2.1071552228802195e-08,17.67534194175354,1.2532270596786725e-08,18.194958871623356,267087,No,20.889943716777832,2025-02-05,0,0,0.03650858043777538,0.032974398325319794,0.028941560116458286,0.03315902201424601,0.04532235547721953,0.058168368432970796,0.0
12.0,37.0,47.0,54.0,60.0,17.0,1.3481292507962932e-09,20.424547945672774,50,1.504254710014287e-08,18.012383177700976,1.2024040385384923e-08,18.2363578257701,246706,No,21.21287627851605,2025-02-03,0,0,0.04782109653187597,0.01844314258816069,0.02101187157484072,0.028984823348351545,0.047861720836313244,0.052438875827827074,0.0
23.0,29.0,32.0,49.0,61.0,8.0,1.653413345162764e-09,20.220423991796977,51,1.3153722462834227e-08,18.146561041359764,1.7616014845931743e-08,17.854457414213734,371968,No,21.34431916588761,2025-02-01,0,0,0.02454972132616525,0.031037098634865163,0.030619980300210698,0.033713569201300725,0.04683181691124492,0.04488519418583122,0.0
8.0,12.0,31.0,33.0,38.0,18.0,1.1338457870838999e-10,22.900235724108242,52,3.378635167093413e-09,19.505794005717256,4.162504162504163e-08,16.994563888645303,245895,No,22.66174150058128,2025-01-29,0,0,0.04377660753459719,0.021386703622464705,0.029862409319435994,0.017387413642706438,0.0047662539011274875,0.04893628908937772,0.0
2.0,40.0,47.0,53.0,55.0,20.0,4.339830537369379e-10,21.55801562927957,53,1.628869192062924e-08,17.9327947170883,1.8256597203965623e-08,17.818739331611653,191693,No,21.128408036196895,2025-01-27,0,0,0.0275422410663773,0.013527313560063396,0.02101187157484072,0.03028455998121799,0.04523830608947929,0.04046407330697239,0.0
8.0,15.0,17.0,53.0,66.0,14.0,7.902793277595048e-10,20.95863465351955,54,3.8504075492015895e-08,17.072501744319645,1.388222542068696e-08,18.09265656181718,320303,No,20.313212648575455,2025-01-25,0,0,0.04377660753459719,0.026432538241511518,0.010886931431638863,0.03028455998121799,0.03561115105876608,0.058168368432970796,0.0
5.0,6.0,27.0,40.0,49.0,5.0,2.839874838184001e-10,21.98209094980047,55,1.0154271225924952e-08,18.40537140953854,2.3596962372472575e-08,17.5621478462299,214519,No,21.625559864121747,2025-01-22,0,0,0.03648985957531103,0.011603024145453727,0.025373253935761647,0.028796952032501197,0.0293999978114113,0.031223804910843814,0.0
15.0,16.0,32.0,47.0,54.0,6.0,2.0653954356851247e-09,19.99794413458759,56,1.877183941885076e-08,17.79090799334175,1.2978329304859914e-08,18.159984846985523,176771,No,21.01144475447731,2025-01-20,0,0,0.04551093524599081,0.027974395996865437,0.030619980300210698,0.03414483986429106,0.0432779063537421,0.03585341303381363,-0.9070031148776645
14.0,31.0,35.0,64.0,69.0,23.0,3.8407316470850247e-10,21.68018804839489,57,2.4500463562018553e-08,17.52457379867601,1.569909975082389e-08,17.969662466948044,556867,Yes,20.768647801236845,2025-01-18,1,30,0.0467813668183237,0.028411818985699586,0.031791281910004375,0.012845771474656854,0.02647513761153159,0.02672609823378453,-0.9070031148776645
8.0,41.0,52.0,53.0,58.0,7.0,4.2283930254580327e-10,21.584028908481237,58,9.238020287552118e-09,18.499938228842538,2.7799670017916886e-08,17.39824168617937,422266,No,21.67666006956967,2025-01-15,0,0,0.04377660753459719,0.012030784411452099,0.013545942169742954,0.03028455998121799,0.04836589364304871,0.04046407330697239,0.0
4.0,6.0,16.0,39.0,66.0,9.0,1.795306911863971e-10,22.440674941076075,59,1.858923701117848e-08,17.80068307902584,1.922338744998843e-08,17.767138202836573,345830,No,21.02967107286204,2025-01-13,0,0,0.03359209650763555,0.011603024145453727,0.009664575550996918,0.0273483146212734,0.03561115105876608,0.04893628908937772,0.0
3.0,6.0,32.0,37.0,65.0,4.0,2.6988385579901337e-10,22.033029413184483,60,3.588469991533569e-08,17.142954818497678,1.1539200047264562e-08,18.277515898263605,512844,No,20.395155068205927,2025-01-11,0,0,0.030585304155768753,0.011603024145453727,0.030619980300210698,0.0241664558804673,0.038453818789950224,0.02672609823378453,0.0
1.0,20.0,36.0,38.0,43.0,24.0,1.9033642558575418e-10,22.38222794856253,61,1.3468000847353177e-08,18.12294927273155,2.053779447089712e-08,17.700999015480235,341100,No,21.315190058119985,2025-01-08,0,0,0.024529942137151983,0.032736506398753126,0.0317904541887032,0.02579602056136479,0.012854757763895405,0.022484317587602495,0.0
17.0,34.0,46.0,66.0,67.0,14.0,4.228620623884073e-10,21.583975083706793,62,7.714963324404275e-09,18.68010410494631,3.461760014179369e-08,17.178903609595494,291790,No,21.90201831566572,2025-01-06,0,0,0.04167098816778788,0.02361914022785844,0.02251268599953449,0.010058548814574452,0.032617548397054774,0.058168368432970796,0.0
26.0,32.0,43.0,54.0,56.0,24.0,3.5503210243821123e-10,21.758812901138214,63,5.560183630528513e-09,19.007634702155826,2.2712076283504852e-08,17.600369059050102,488417,No,22.182919013295585,2025-01-04,0,0,0.016236725229481427,0.026901446495373738,0.026667234937755354,0.028984823348351545,0.04676976571120471,0.022484317587602495,0.0
6.0,12.0,28.0,35.0,66.0,26.0,2.5008897200774036e-10,22.10920437334846,64,4.239656066769557e-08,16.97619859432654,6.8181886363704565e-09,18.80367199620797,330759,No,20.21285438845319,2025-01-01,0,0,0.03920288710479754,0.021386703622464705,0.02667765177312106,0.02078010654727958,0.03561115105876608,0.015109540514084207,0.0
9.0,19.0,33.0,38.0,39.0,1.0,1.0456832979086469e-10,22.98118038460909,65,5.331246302075499e-09,19.04968079832059,3.6432261496200105e-08,17.127811149999268,299166,No,22.21483712688177,2024-12-30,0,0,0.04550093217107544,0.031805102160278945,0.031200541201597962,0.02579602056136479,0.005941785684768345,0.015109540514084207,0.0
6.0,31.0,51.0,54.0,55.0,12.0,1.2504357670858285e-09,20.499773732715166,66,1.7513158249173287e-08,17.860313338599337,3.262150597573795e-08,17.2382940735679,627076,No,21.068104992714076,2024-12-28,0,0,0.03920288710479754,0.028411818985699586,0.014975661207811278,0.028984823348351545,0.04523830608947929,0.05717172518867214,0.0
15.0,26.0,27.0,30.0,35.0,3.0,2.542939109426659e-11,24.39511548116709,67,1.0064471093790927e-09,20.71683942128152,1.825659720396562e-07,15.516154238617608,353002,No,23.813415508416412,2024-12-25,0,0,0.04551093524599081,0.0336350744922578,0.025373253935761647,0.01264449760280128,0.0023028749284439124,0.022484317587602495,0.0
22.0,42.0,44.0,57.0,64.0,18.0,3.641215394205374e-10,21.73353340451687,68,6.404137731344439e-09,18.866321534962573,1.5648511889113395e-08,17.972890011438913,320314,No,22.03892583354518,2024-12-23,0,0,0.027562429500445202,0.010625631573481703,0.025362025720696086,0.024392001733393728,0.04106877102449544,0.04893628908937772,0.0
1.0,12.0,17.0,21.0,58.0,1.0,1.4044142412112625e-11,24.98881571724992,69,5.028419021078242e-09,19.108160212165284,1.704855428259684e-08,17.88720042962157,376561,No,22.25090373222888,2024-12-21,0,0,0.024529942137151983,0.021386703622464705,0.010886931431638863,0.0033647971559063734,0.04836589364304871,0.015109540514084207,0.0
6.0,15.0,18.0,33.0,49.0,7.0,2.6122464715621554e-10,22.065640361736758,70,6.9508681262430624e-09,18.784399274919544,1.5067888371055793e-08,18.010699955489173,288370,No,21.960094394863663,2024-12-18,0,0,0.03920288710479754,0.026432538241511518,0.012187239539288642,0.017387413642706438,0.0293999978114113,0.04046407330697239,0.0
9.0,30.0,33.0,57.0,61.0,17.0,2.5341079456046077e-09,19.793424157057924,71,3.653750189154688e-08,17.124926654739035,7.734121446496028e-09,18.677623940950017,202438,No,20.362042743128473,2024-12-16,0,0,0.04550093217107544,0.029798943515015323,0.031200541201597962,0.024392001733393728,0.04683181691124492,0.052438875827827074,0.0
12.0,17.0,23.0,52.0,67.0,1.0,4.2467341905625436e-10,21.57970066814452,72,4.752574355592971e-08,16.861994303119776,1.0961450769932303e-08,18.328881194667243,310245,No,20.10904955443383,2024-12-14,0,0,0.04782109653187597,0.029400924645330975,0.01950123006890008,0.03142751052822748,0.032617548397054774,0.015109540514084207,0.0
13.0,44.0,50.0,52.0,54.0,20.0,3.49573289375989e-10,21.774307878452813,73,4.223832134640462e-09,19.282523032184304,7.570692094501618e-08,16.396396254724166,201548,No,22.432640609555236,2024-12-11,0,0,0.04755988872163023,0.008117300727669346,0.016452805106247647,0.03142751052822748,0.0432779063537421,0.04046407330697239,0.0
35.0,37.0,40.0,45.0,51.0,24.0,3.8267505282931456e-11,23.98642000589214,74,1.0171893314336502e-09,20.706222570605416,1.706368165995495e-07,15.583728418609294,181238,No,23.807652962418324,2024-12-09,0,0,0.0025896199311631575,0.01844314258816069,0.02985541253947692,0.03365098936469936,0.035469786388126937,0.022484317587602495,0.0
1.0,31.0,43.0,55.0,57.0,22.0,7.64645868781329e-10,20.991608305906706,75,4.1028789630848704e-08,17.008991830541166,8.322048773896745e-09,18.604357365564486,426887,Yes,20.243316187381694,2024-12-07,1,18,0.024529942137151983,0.028411818985699586,0.026667234937755354,0.027552318500972176,0.04782366126610469,0.031223804910843814,0.0
1.0,23.0,25.0,28.0,61.0,13.0,5.092938931807983e-10,21.39799587272288,76,2.3162464782892084e-08,17.580732765772478,1.4219734716629125e-08,18.068635068397295,324006,No,20.776306108117673,2024-12-04,0,0,0.024529942137151983,0.034238084947201104,0.022524998523477897,0.009882568174317548,0.04683181691124492,0.058168368432970796,0.0
3.0,9.0,26.0,61.0,67.0,13.0,3.984471949788846e-10,21.643446135941712,77,5.8821741172747535e-08,16.64875430254587,1.7489513287832615e-08,17.861664376328687,283004,No,19.931911139758604,2024-12-02,0,0,0.030585304155768753,0.016253789336344814,0.023981806243348343,0.017615024669991687,0.032617548397054774,0.058168368432970796,0.0
4.0,24.0,29.0,39.0,63.0,25.0,7.07853748412346e-10,21.068783613612418,78,5.130244590058976e-08,16.785527407532193,5.4369176626229916e-09,19.030053542795958,360784,No,20.016559319363196,2024-11-30,0,0,0.03359209650763555,0.0342735181332785,0.027873800680719405,0.0273483146212734,0.04338131435287631,0.018591664632770077,0.0
1.0,6.0,7.0,13.0,40.0,5.0,1.0599108517553951e-13,29.87542140645295,79,2.5923940433329765e-11,24.375854233107972,1.821095571095571e-07,15.518657368835724,323352,No,27.245272568308657,2024-11-27,0,0,0.024529942137151983,0.011603024145453727,0.0024954596259241005,0.0006523635481811017,0.007326145845337113,0.031223804910843814,0.0
5.0,35.0,45.0,60.0,63.0,12.0,9.172048334251444e-10,20.8096902951973,80,3.0726771440314346e-08,17.29813152846745,9.15583494769015e-09,18.508874461701605,238200,No,20.53041560411632,2024-11-25,0,0,0.03648985957531103,0.021901605036579338,0.023969945557050436,0.019304881880757945,0.04338131435287631,0.05717172518867214,0.0
12.0,13.0,34.0,44.0,67.0,8.0,1.6904108212954404e-09,20.198294248028972,81,5.119718988259246e-08,16.787581191512807,7.226569726569726e-09,18.745501363353103,374816,No,20.036278234487785,2024-11-23,0,0,0.04782109653187597,0.02311162251670612,0.03159341011108163,0.03306673916007744,0.032617548397054774,0.04488519418583122,0.0
16.0,30.0,60.0,62.0,64.0,25.0,7.70389358842431e-11,23.2867101610439,82,4.001244087278284e-09,19.336660502364207,5.7248744420537356e-08,16.67586012627156,244032,No,22.49450830157666,2024-11-20,0,0,0.043789439996349856,0.029798943515015323,0.004843647932678635,0.01596384363611286,0.04106877102449544,0.018591664632770077,0.0
