D1,D2,D3,D4,D5,PowerBall,Prob,NLL,Offset,jProb,jNLL,BoundedP,BoundedNLL,Winners,Jackpot,NLLbeta,Date,is_jackpot,inter_arrival,pD1,pD2,pD3,pD4,pD5,pPowerBall,running_burstiness
4.0,19.0,33.0,41.0,59.0,9.0,1.8464976485144168e-09,20.109975155119322,11,2.3456814049929058e-07,15.265519713447503,6.035596742467725e-09,18.925591107008906,596901,No,18.930309250917865,2011-12-10,0,0,0.04285953835763477,0.040831258815912964,0.036458441455930045,0.04173983571281697,0.02798152008228899,0.024779261702158,-0.18646530005894557
3.0,14.0,20.0,39.0,40.0,37.0,4.034615841717074e-10,21.63093983926471,12,3.7882206505272425e-08,17.088784320449793,1.5414012990190276e-08,17.987988806838253,466021,No,20.69801697859479,2011-12-07,0,0,0.03815655116855606,0.033345585857718206,0.023347455409126545,0.04145637507781907,0.02860829267697112,0.011451751202460276,-0.18646530005894557
5.0,18.0,33.0,43.0,45.0,8.0,3.011899429380213e-09,19.62069491754623,13,7.324640644005467e-08,16.4294366490915,1.498844091436684e-08,18.015986538622283,552598,No,20.06321243132021,2011-12-03,0,0,0.047305504620687396,0.040017562627669215,0.036458441455930045,0.040316440138030846,0.047891603411939654,0.022601564311099217,-0.05173733160267681
2.0,6.0,34.0,35.0,47.0,22.0,1.2460895544797855e-09,20.50325554558465,14,5.4612595423301765e-08,16.723001295390883,2.6757565326990287e-08,17.436448587627037,454184,No,20.368112668900952,2011-11-30,0,0,0.03337924839235353,0.014198545295476879,0.03549373501313123,0.03610676673120984,0.05302815482861557,0.03868851251428299,-0.05173733160267681
20.0,37.0,39.0,45.0,55.0,28.0,3.4597663212028747e-10,21.78464988037617,15,1.1356141437298038e-08,18.29350714356136,2.9816879633729444e-08,17.328191173134286,426965,No,21.838006988914255,2011-11-26,0,0,0.025361350106022636,0.010275035054495597,0.027230643265486635,0.0373581750054228,0.04394074639332187,0.02970161760632216,-0.05173733160267681
4.0,30.0,35.0,57.0,59.0,25.0,3.717875449574569e-10,21.71269854050986,16,4.1851091975354675e-08,16.989147947750265,5.104520154687378e-08,16.790554291917637,475304,No,20.644780090396726,2011-11-23,0,0,0.04285953835763477,0.026010434090873284,0.03425425434333735,0.009890521045448696,0.02798152008228899,0.03517991245057005,-0.05173733160267681
9.0,16.0,17.0,28.0,30.0,11.0,6.928730000979566e-11,23.392759487568956,17,3.016252911263539e-09,19.61925053379672,6.60714946429232e-08,16.532528429048746,679677,Yes,23.11215878276598,2011-11-19,1,10,0.058915096681967344,0.03728148819469288,0.017084146545142675,0.019013612562464834,0.0033421831342181035,0.02905665599530374,-0.05173733160267681
13.0,22.0,25.0,39.0,51.0,28.0,4.99657400079028e-09,19.114513359210953,18,5.093676280695128e-08,16.79268091855163,1.5335541651331125e-08,17.99309271875643,518879,No,20.405845910165368,2011-11-16,0,0,0.05542612971664279,0.040801199886240695,0.032999009717074104,0.04145637507781907,0.05437665651645032,0.02970161760632216,0.029437251522859375
4.0,35.0,36.0,51.0,56.0,8.0,4.1621703963740386e-10,21.5998142618234,19,6.007588198691588e-08,16.627657374001508,1.2563679796277417e-08,18.192455741405237,594182,No,20.246716545830626,2011-11-12,0,0,0.04285953835763477,0.014097825161145943,0.03277076243326938,0.023170119182315985,0.040139035687326394,0.022601564311099217,0.029437251522859375
5.0,35.0,57.0,58.0,59.0,12.0,8.264979333247204e-12,25.51899388517324,20,1.3229305410509297e-10,22.74600154728116,6.925140614980188e-07,14.18293729367877,496333,No,25.73871736595518,2011-11-09,0,0,0.047305504620687396,0.014097825161145943,0.0017219760799501193,0.008276114999221673,0.02798152008228899,0.03107799821931308,0.029437251522859375
2.0,33.0,39.0,40.0,43.0,26.0,9.642787111821914e-10,20.759640743621386,21,2.712798070881575e-08,17.42270014324041,7.091305378840223e-08,16.461811304863232,533348,No,20.998429310699812,2011-11-05,0,0,0.03337924839235353,0.018570493002298214,0.027230643265486635,0.0418142706687391,0.040752051405876705,0.03352514691315013,-0.14285714285714285
12.0,14.0,34.0,39.0,46.0,36.0,1.893851812990969e-09,20.084653085480532,22,4.1658839524387074e-08,16.993752257373217,2.0285108004406246e-08,17.713378815953828,2022817,Yes,20.61166443805527,2011-11-02,1,5,0.05777817782299106,0.033345585857718206,0.03549373501313123,0.04145637507781907,0.050771008716840586,0.013157851515973795,-0.14285714285714285
11.0,16.0,40.0,51.0,56.0,38.0,5.103077577367474e-10,21.396007125668184,23,7.760736736470499e-08,16.371603473996963,1.832234725391988e-08,17.815144360693793,1411045,No,20.025800014850997,2011-10-29,0,0,0.059183268174454746,0.03728148819469288,0.025157459174639362,0.023170119182315985,0.040139035687326394,0.009885030364906455,-0.08194187554387836
1.0,18.0,21.0,39.0,55.0,6.0,9.76897303820768e-10,20.74663958320716,24,1.7423451612190569e-07,15.562863651386607,6.7261147593557555e-09,18.81726816172278,1189632,No,19.216333764245974,2011-10-26,0,0,0.028692593691507146,0.040017562627669215,0.02546087946898443,0.04145637507781907,0.04394074639332187,0.01834409596143901,-0.08194187554387836
3.0,8.0,23.0,30.0,58.0,13.0,5.34137331016283e-10,21.35036813584417,25,1.0370451343604978e-07,16.08172019868459,1.1250564103284138e-08,18.30284756703893,1076140,No,19.72979417106996,2011-10-22,0,0,0.03815655116855606,0.018684811408731534,0.029496380697005928,0.024053477588130902,0.03203088008773818,0.03296701485960134,-0.08194187554387836
16.0,26.0,35.0,52.0,58.0,2.0,3.8573576393923786e-10,21.675868530254842,26,4.772062792979423e-08,16.857902081173886,1.7986129097240204e-08,17.833664981828328,839271,No,20.487479355615196,2011-10-19,0,0,0.0440434756191161,0.035343150282605734,0.03425425434333735,0.02063372152615991,0.03203088008773818,0.010945663976071029,-0.08194187554387836
5.0,10.0,24.0,38.0,43.0,1.0,5.466446516195053e-10,21.327222156017065,27,4.584172899506556e-08,16.89807104720879,1.831920556200391e-08,17.815315843160132,779309,No,20.5248382945999,2011-10-15,0,0,0.047305504620687396,0.023606744052782087,0.03133503704468354,0.040677207584583014,0.040752051405876705,0.009423809810410378,-0.08194187554387836
10.0,12.0,23.0,43.0,47.0,18.0,4.208850698889061e-09,19.28607621965952,28,5.2416061185652325e-08,16.7640527814078,2.0644948181180063e-08,17.695795187605206,631270,No,20.39819393910562,2011-10-12,0,0,0.05956893856081842,0.028634260336478652,0.029496380697005928,0.040316440138030846,0.05302815482861557,0.03912913669269737,-0.08194187554387836
3.0,27.0,35.0,37.0,45.0,31.0,1.9135395202995758e-09,20.074311157866312,29,4.972540687672237e-08,16.816749829701443,1.9450437610533188e-08,17.755396267878854,608006,No,20.419201632462627,2011-10-08,0,0,0.03815655116855606,0.03323934090439204,0.03425425434333735,0.039500623112509015,0.047891603411939654,0.023282953821754396,-0.08194187554387836
7.0,20.0,43.0,46.0,54.0,17.0,2.73787506525714e-09,19.71608374104923,30,8.342136297005537e-08,16.299361409662616,1.35666802333469e-08,18.11564903316547,538404,No,19.93637920224342,2011-10-05,0,0,0.05467609716803534,0.04123922846778788,0.018825593494935976,0.03540600297131006,0.04739169412634667,0.03843950410227584,-0.08194187554387836
1.0,12.0,23.0,27.0,43.0,31.0,3.827009979425196e-10,21.68376711586371,31,3.2610140123002006e-08,17.2386425502209,1.4807194045612672e-08,18.028152690113963,530487,No,20.833162262411072,2011-10-01,0,0,0.028692593691507146,0.028634260336478652,0.029496380697005928,0.016643610164979963,0.040752051405876705,0.023282953821754396,-0.08194187554387836
30.0,41.0,50.0,51.0,53.0,8.0,1.6798090888357708e-12,27.112340966568375,32,4.429907279960131e-10,21.53747227613402,2.7462915452119226e-07,15.107844178377213,458715,No,24.93534592521979,2011-09-28,0,0,0.001870279019849288,0.004830067628168587,0.007051186465317105,0.023170119182315985,0.05035833319328412,0.022601564311099217,-0.08194187554387836
3.0,4.0,12.0,27.0,44.0,26.0,8.368093378278966e-11,23.20400995670204,33,5.6111494087203285e-09,18.998510252708115,7.580002377088745e-08,16.395167230698036,494377,No,22.56016882019039,2011-09-24,0,0,0.03815655116855606,0.01035861015808136,0.008525118388667582,0.016643610164979963,0.044507917251800325,0.03352514691315013,-0.1859944128756798
12.0,47.0,48.0,52.0,55.0,13.0,1.9312332373360207e-11,24.67027724100481,34,1.573156159345125e-09,20.27018194294383,1.1305566861122415e-07,15.99538549696538,457799,No,23.685738420956216,2011-09-21,0,0,0.05777817782299106,0.0011467713890616952,0.009751454940533328,0.02063372152615991,0.04394074639332187,0.03296701485960134,-0.1859944128756798
6.0,20.0,22.0,32.0,43.0,11.0,2.0130145983691908e-09,20.02363243826876,35,3.071653770501853e-08,17.29846463993338,1.6602580705144806e-08,17.913707689501866,514293,No,20.88744993105939,2011-09-17,0,0,0.05130523550609964,0.04123922846778788,0.02752431119298885,0.029191952299241264,0.040752051405876705,0.02905665599530374,-0.1859944128756798
16.0,41.0,42.0,50.0,59.0,5.0,5.2335241617964873e-11,23.6733511358756,36,1.0048479825725263e-08,18.415844475004306,2.5682117028270875e-08,17.477470922726948,465312,Yes,21.950275630200284,2011-09-14,1,14,0.0440434756191161,0.004830067628168587,0.020917614963081508,0.025749688429403957,0.02798152008228899,0.016323150770117686,-0.1859944128756798
4.0,19.0,22.0,32.0,53.0,24.0,2.5925623212838637e-09,19.770619137045774,37,8.862322712935298e-08,16.2388718564764,9.478982063490982e-09,18.474188903713717,520031,No,19.863102240463164,2011-09-10,0,0,0.04285953835763477,0.040831258815912964,0.02752431119298885,0.029191952299241264,0.05035833319328412,0.03661322627879871,-0.5590375815769153
3.0,5.0,18.0,27.0,54.0,13.0,2.3130384985857745e-10,22.187288902391376,38,3.1481353829764016e-08,17.27387040829386,2.6793970177775303e-08,17.435088968111,841289,Yes,20.893681899804772,2011-09-07,1,2,0.03815655116855606,0.012189470956721892,0.019124914320010556,0.016643610164979963,0.04739169412634667,0.03296701485960134,-0.5590375815769153
15.0,25.0,52.0,53.0,54.0,2.0,8.361095942523384e-11,23.204846510826634,39,6.444739430280497e-09,18.86000163111958,2.2938831312422293e-07,15.287849578953335,709050,No,22.387075373542213,2011-09-03,0,0,0.04839198366389365,0.03719921175657419,0.00492370278324339,0.018185274889400554,0.04739169412634667,0.010945663976071029,-0.3592455179659185
13.0,19.0,35.0,47.0,57.0,29.0,2.5680136535279704e-09,19.78013313433845,40,9.559212015086019e-08,16.163175445486406,1.1515728913799249e-08,18.27955200443541,575465,No,19.810457137833343,2011-08-31,0,0,0.05542612971664279,0.040831258815912964,0.03425425434333735,0.03320940990348145,0.03612440882529432,0.027612999172407976,-0.3592455179659185
2.0,12.0,25.0,54.0,58.0,14.0,5.557927478837384e-10,21.310625646773392,41,1.6048862222054256e-07,15.645042786480763,2.2208482574336236e-08,17.62279152310593,612522,No,19.341208572528164,2011-08-27,0,0,0.03337924839235353,0.028634260336478652,0.032999009717074104,0.01586189912175268,0.03203088008773818,0.03468369759158729,-0.13961189057174428
9.0,13.0,47.0,49.0,53.0,39.0,2.499603500719804e-10,22.109718810356643,42,4.266616644455349e-08,16.96985958571941,4.000004000004e-08,17.034385382831974,537142,No,20.595917202586303,2011-08-24,0,0,0.058915096681967344,0.031058061633799053,0.011318447111229398,0.02832100738176749,0.05035833319328412,0.008462589835952378,-0.13961189057174428
2.0,17.0,23.0,28.0,47.0,36.0,5.070905808982997e-10,21.402331467746343,43,4.967851825019607e-08,16.81769322564771,1.2386968908708038e-08,18.2066208113712,524193,No,20.42011033564034,2011-08-20,0,0,0.03337924839235353,0.038822555863525385,0.029496380697005928,0.019013612562464834,0.05302815482861557,0.013157851515973795,-0.13961189057174428
18.0,28.0,31.0,48.0,52.0,37.0,7.470233003392276e-10,21.01492473939567,44,2.8642410495390277e-08,17.368377333053832,2.1627045918543893e-08,17.649321179653604,438419,No,20.968568017374224,2011-08-17,0,0,0.03461428346061474,0.030943909072119084,0.03747300566718766,0.03082750834238458,0.052719923230653755,0.011451751202460276,-0.13961189057174428
9.0,12.0,35.0,50.0,58.0,4.0,6.865920701459183e-10,21.099280784424145,45,1.3246110922096396e-07,15.836976749917666,1.5750015750015752e-08,17.96642447167427,547501,No,19.512949803576145,2011-08-13,0,0,0.058915096681967344,0.028634260336478652,0.03425425434333735,0.025749688429403957,0.03203088008773818,0.014405583401819497,-0.13961189057174428
11.0,18.0,36.0,41.0,46.0,38.0,1.6258506831457394e-09,20.237234660821173,46,4.472200847720823e-08,16.92280009682705,1.9837642386661994e-08,17.735684573468127,1638599,Yes,20.53902093419471,2011-08-10,1,8,0.059183268174454746,0.040017562627669215,0.03277076243326938,0.04173983571281697,0.050771008716840586,0.009885030364906455,-0.13961189057174428
25.0,30.0,54.0,57.0,59.0,6.0,3.7593208289613e-12,26.306782805437813,47,5.064690777283931e-10,21.40355784498524,3.1447490238699027e-07,14.972361565621426,1241526,No,24.818039790817732,2011-08-06,0,0,0.008574655786809462,0.026010434090873284,0.003320154601922266,0.009890521045448696,0.02798152008228899,0.01834409596143901,-0.17157287525380988
13.0,19.0,21.0,28.0,49.0,11.0,1.7610913580283226e-09,20.157332130283763,48,2.174616696257082e-08,17.643828326548274,3.325166723859534e-08,17.219160928587495,1107996,No,21.218584737266987,2011-08-03,0,0,0.05542612971664279,0.040831258815912964,0.02546087946898443,0.019013612562464834,0.05532111056645037,0.02905665599530374,-0.17157287525380988
20.0,40.0,41.0,47.0,55.0,19.0,1.9951477205863395e-10,22.33513283693317,49,6.794834336513289e-09,18.807103169844584,3.93219016700798e-08,17.051484178897983,933944,No,22.326704538471656,2011-07-30,0,0,0.025361350106022636,0.005923075892453049,0.023040126781751682,0.03320940990348145,0.04394074639332187,0.039504078599234806,-0.17157287525380988
38.0,40.0,41.0,51.0,59.0,33.0,1.1049518564274029e-13,29.833804443746004,50,5.709594929261205e-10,21.283702849373668,2.835142154027602e-07,15.07600357252155,772405,No,24.67234579745898,2011-07-27,0,0,6.574645277431639e-05,0.005923075892453049,0.023040126781751682,0.023170119182315985,0.02798152008228899,0.018994999937932393,-0.17157287525380988
1.0,7.0,27.0,38.0,48.0,30.0,9.463834371503605e-10,20.77837330431527,51,8.39226483816936e-08,16.2933703149472,1.7094017094017096e-08,17.884537312202085,659333,No,19.950305024855027,2011-07-23,0,0,0.028692593691507146,0.016371123014565028,0.035650853593141574,0.040677207584583014,0.05456718477436999,0.02546045953742628,-0.17157287525380988
1.0,4.0,38.0,40.0,42.0,17.0,5.131304944084981e-10,21.390490928040332,52,2.611256913332193e-08,17.46084906254892,1.8842611435204025e-07,15.484559873199391,559932,No,21.100422384492685,2011-07-20,0,0,0.028692593691507146,0.01035861015808136,0.029218521549938193,0.0418142706687391,0.03676173397704462,0.03843950410227584,-0.1639538671345802
24.0,28.0,48.0,50.0,54.0,25.0,1.4290576879850662e-10,22.66883566232885,53,5.833032702187734e-09,18.959728782780935,5.104520154687379e-08,16.790554291917637,566329,No,22.493969555840923,2011-07-16,0,0,0.011031541407971645,0.030943909072119084,0.009751454940533328,0.025749688429403957,0.04739169412634667,0.03517991245057005,-0.1639538671345802
8.0,18.0,19.0,32.0,54.0,8.0,1.5205075118390655e-09,20.30422166844907,54,6.107146965949873e-08,16.611221024838024,1.3945040920328078e-08,18.08814188146265,489950,No,20.224398523396893,2011-07-13,0,0,0.05725575463235572,0.040017562627669215,0.02122339809494101,0.029191952299241264,0.04739169412634667,0.022601564311099217,-0.1639538671345802
1.0,9.0,11.0,23.0,31.0,6.0,3.133079477927704e-12,26.48900473628546,55,1.6313282881232877e-09,20.2338712532899,4.707928363220439e-08,16.87143277063857,522952,No,23.696808523018287,2011-07-09,0,0,0.028692593691507146,0.021109336935773965,0.007226857330512838,0.008808646760401936,0.004429676617595169,0.01834409596143901,-0.1639538671345802
11.0,15.0,24.0,50.0,55.0,8.0,1.6806800547375964e-09,20.204067330951762,56,9.0556489611621e-08,16.217291986365407,2.014283688491833e-08,17.720417101337336,411278,No,19.876362668387863,2011-07-06,0,0,0.059183268174454746,0.03543871637596455,0.03133503704468354,0.025749688429403957,0.04394074639332187,0.022601564311099217,-0.1639538671345802
1.0,11.0,18.0,29.0,51.0,32.0,3.539638202437995e-10,21.76182641071896,57,5.8894968048662535e-08,16.647510182049395,1.128693446137665e-08,18.299620022548066,449901,No,20.265665232826997,2011-07-02,0,0,0.028692593691507146,0.026132034153582305,0.019124914320010556,0.021496846395934393,0.05437665651645032,0.021116848118011518,-0.222115930007462
24.0,30.0,45.0,57.0,59.0,26.0,3.954524782159287e-11,23.953575585151846,58,3.5722561821396732e-09,19.450068456979896,1.3546611179747274e-07,15.81454432534186,520480,Yes,23.015055368230133,2011-06-29,1,12,0.011031541407971645,0.026010434090873284,0.014854202394938471,0.009890521045448696,0.02798152008228899,0.03352514691315013,-0.222115930007462
18.0,36.0,39.0,41.0,57.0,12.0,5.343153747981639e-10,21.350034861788032,59,1.7413787430733487e-08,17.866003563417436,3.2618850042013073e-08,17.23837549353212,570528,No,21.421926430318372,2011-06-25,0,0,0.03461428346061474,0.01209706190420709,0.027230643265486635,0.04173983571281697,0.03612440882529432,0.03107799821931308,-0.1238749546977699
12.0,15.0,19.0,46.0,59.0,12.0,1.3380057723657762e-09,20.43208556107496,60,9.821759476785315e-08,16.136080464846792,2.3413895866229857e-08,17.569936150399037,489801,No,19.78567122496314,2011-06-22,0,0,0.05777817782299106,0.03543871637596455,0.02122339809494101,0.03540600297131006,0.02798152008228899,0.03107799821931308,-0.1238749546977699
12.0,21.0,22.0,38.0,41.0,18.0,3.409670626327326e-09,19.496650140835996,61,1.9956623452898915e-08,17.729704746059653,2.603255527232135e-08,17.463917956322245,522062,No,21.310343303731273,2011-06-18,0,0,0.05777817782299106,0.04122910622796723,0.02752431119298885,0.040677207584583014,0.03267208193807813,0.03912913669269737,-0.1238749546977699
19.0,20.0,38.0,41.0,43.0,29.0,1.6916227191425586e-09,20.197577579856112,62,1.4047491445988446e-08,18.080822001877177,5.819041766754185e-08,16.659545140652074,417312,No,21.653888128033923,2011-06-15,0,0,0.02988965828662805,0.04123922846778788,0.029218521549938193,0.04173983571281697,0.040752051405876705,0.027612999172407976,-0.1238749546977699
16.0,18.0,27.0,36.0,50.0,8.0,2.979030558023154e-09,19.631667905455473,63,3.6561088020583364e-08,17.124281330940494,1.947695797963178e-08,17.75403371213632,486986,No,20.727884674726088,2011-06-11,0,0,0.0440434756191161,0.040017562627669215,0.035650853593141574,0.03796205983630831,0.055256648587204034,0.022601564311099217,-0.1238749546977699
14.0,37.0,44.0,45.0,53.0,29.0,4.683811125689681e-10,21.481738808312254,64,1.2500456668487586e-08,18.19750065982648,3.470067888408169e-08,17.17650658580222,440300,Yes,21.744701159252163,2011-06-08,1,6,0.05224576368771436,0.010275035054495597,0.01679555660009603,0.0373581750054228,0.05035833319328412,0.027612999172407976,-0.1238749546977699
17.0,19.0,39.0,41.0,58.0,21.0,2.3000043306722153e-09,19.890354831112116,65,5.9388282092272334e-08,16.639168901212198,1.117703100456986e-08,18.309404967585092,539997,No,20.259558504643415,2011-06-04,0,0,0.03938905457915136,0.040831258815912964,0.027230643265486635,0.04173983571281697,0.03203088008773818,0.03928102572837321,-0.28569085900032004
8.0,18.0,38.0,46.0,56.0,31.0,2.2151846137412393e-09,19.92793008986098,66,1.2670519395920622e-07,15.881402756306388,1.00328306323348e-08,18.417403058204446,1302126,Yes,19.536716812647676,2011-06-01,1,2,0.05725575463235572,0.040017562627669215,0.029218521549938193,0.03540600297131006,0.040139035687326394,0.023282953821754396,-0.28569085900032004
12.0,20.0,43.0,51.0,55.0,11.0,1.326980004060765e-09,20.440360150239815,67,5.0454815578707416e-08,16.80218764220046,2.0555576111131662e-08,17.700133589203805,1133424,No,20.43542140648851,2011-05-28,0,0,0.05777817782299106,0.04123922846778788,0.018825593494935976,0.023170119182315985,0.04394074639332187,0.02905665599530374,0.0
4.0,23.0,31.0,42.0,50.0,23.0,5.52762424196504e-09,19.013507726386678,68,1.0754558962622475e-07,16.04535098973297,9.05894780538655e-09,18.519512859906662,946213,No,19.6841526262089,2011-05-25,0,0,0.04285953835763477,0.0399684748317973,0.03747300566718766,0.04123537539121749,0.055256648587204034,0.03779204783933186,-0.28569085900032004
2.0,8.0,40.0,49.0,50.0,36.0,3.2308014394192367e-10,21.853120699824274,69,8.501807043389186e-08,16.28040200971095,3.564818379633194e-08,17.1495676367883,813023,No,19.950036468832902,2011-05-21,0,0,0.03337924839235353,0.018684811408731534,0.025157459174639362,0.02832100738176749,0.055256648587204034,0.013157851515973795,-0.28569085900032004
7.0,12.0,13.0,42.0,49.0,16.0,1.3334580390409774e-09,20.435490239587487,70,3.69832398744355e-08,17.112801003293583,3.157761778451434e-08,17.27081726527346,666569,No,20.723956523542643,2011-05-18,0,0,0.05467609716803534,0.028634260336478652,0.00996920596055651,0.04123537539121749,0.05532111056645037,0.037451952781663016,-0.28569085900032004
8.0,17.0,18.0,40.0,44.0,16.0,2.9630503412035903e-09,19.637046578555474,71,3.487882625057834e-08,17.17138588954471,1.9185204370389553e-08,17.769126460690757,637497,No,20.776703846313925,2011-05-14,0,0,0.05725575463235572,0.038822555863525385,0.019124914320010556,0.0418142706687391,0.044507917251800325,0.037451952781663016,-0.28569085900032004
9.0,17.0,32.0,43.0,45.0,31.0,3.8171924687489424e-09,19.383750640365246,72,5.4739286157436786e-08,16.720684174021084,1.7266683933350594e-08,17.87448697634858,532616,No,20.34740530360744,2011-05-11,0,0,0.058915096681967344,0.038822555863525385,0.037123909729928135,0.040316440138030846,0.047891603411939654,0.023282953821754396,-0.28569085900032004
2.0,11.0,27.0,47.0,55.0,15.0,1.6422475790050214e-09,20.22720005835098,73,2.0173538095663234e-07,15.416308993603291,1.1419764506184257e-08,18.287920254105924,560627,No,19.100274051941074,2011-05-07,0,0,0.03337924839235353,0.026132034153582305,0.035650853593141574,0.03320940990348145,0.04394074639332187,0.03619014629541915,-0.28569085900032004
3.0,15.0,27.0,29.0,41.0,24.0,1.239671427830232e-09,20.50841946999849,74,3.135187492653263e-08,17.277991765386822,1.7497641011782897e-08,17.86119976442988,482610,No,20.869072551555224,2011-05-04,0,0,0.03815655116855606,0.03543871637596455,0.035650853593141574,0.021496846395934393,0.03267208193807813,0.03661322627879871,-0.28569085900032004
6.0,13.0,15.0,32.0,41.0,3.0,2.5448452497232055e-10,22.091781087396452,75,1.6194374534983306e-08,17.938601905940594,2.490387105771721e-08,17.508242581393702,501414,No,21.511290439705466,2011-04-30,0,0,0.05130523550609964,0.031058061633799053,0.01328031890786145,0.029191952299241264,0.03267208193807813,0.012608891016922768,-0.28569085900032004
4.0,24.0,40.0,44.0,55.0,5.0,1.1692595936688653e-09,20.566895114379633,76,1.2109552329547514e-07,15.926686154077473,8.94200679377908e-09,18.532505799374334,460037,No,19.56864002979235,2011-04-27,0,0,0.04285953835763477,0.03875590151735772,0.025157459174639362,0.03901102945740334,0.04394074639332187,0.016323150770117686,-0.28569085900032004
3.0,11.0,47.0,48.0,58.0,19.0,4.402287571948615e-10,21.543726621403238,77,9.721541578269697e-08,16.146336539468027,1.840441116926905e-08,17.81067546360363,666651,Yes,19.79786502567254,2011-04-23,1,11,0.03815655116855606,0.026132034153582305,0.011318447111229398,0.03082750834238458,0.03203088008773818,0.039504078599234806,-0.28569085900032004
9.0,24.0,34.0,36.0,43.0,27.0,3.972658115749182e-09,19.343830415729748,78,2.942042459287621e-08,17.341576689760462,2.508396103437426e-08,17.50103719767243,565575,No,20.930485087841593,2011-04-20,0,0,0.058915096681967344,0.03875590151735772,0.03549373501313123,0.03796205983630831,0.040752051405876705,0.03168588237860395,-0.8579694289263643
21.0,33.0,44.0,45.0,55.0,7.0,2.2135449017296658e-10,22.231255671557605,79,1.0856815519900799e-08,18.33847279565272,2.6291476776475652e-08,17.45402102722706,602474,No,21.886665949163394,2011-04-16,0,0,0.02114509321687516,0.018570493002298214,0.01679555660009603,0.0373581750054228,0.04394074639332187,0.020445974549265104,-0.8579694289263643
